device_id,timestamp,temperature,humidity
C300,2024-04-03 16:30:00,20.88,55.6
A100,2024-04-03 16:40:00,20.28,52.45
B200,2024-04-03 16:40:00,21.58,54.39
C300,2024-04-03 16:40:00,25.64,48.04
A100,2024-04-03 16:50:00,20.91,53.33
B200,2024-04-03 16:50:00,19.84,58.08
C300,2024-04-03 16:50:00,24.89,45.0
A100,2024-04-03 17:00:00,18.83,44.2
B200,2024-04-03 17:00:00,19.71,54.01
C300,2024-04-03 17:00:00,25.1,53.95
A100,2024-04-03 17:10:00,21.53,51.71
B200,2024-04-03 17:10:00,20.26,55.49
C300,2024-04-03 17:10:00,22.86,53.87
A100,2024-04-03 17:20:00,20.54,49.16
B200,2024-04-03 17:20:00,23.45,57.22
C300,2024-04-03 17:20:00,20.78,53.9
A100,2024-04-03 17:30:00,20.58,60.59
B200,2024-04-03 17:30:00,21.17,53.22
C300,2024-04-03 17:30:00,22.33,63.03
A100,2024-04-03 17:40:00,22.46,47.42
B200,2024-04-03 17:40:00,23.28,53.09
C300,2024-04-03 17:40:00,21.69,44.53
A100,2024-04-03 17:50:00,20.94,54.41
B200,2024-04-03 17:50:00,18.51,48.76
C300,2024-04-03 17:50:00,23.99,49.53
A100,2024-04-03 18:00:00,26.35,41.28
B200,2024-04-03 18:00:00,20.08,38.43
C300,2024-04-03 18:00:00,25.99,45.28
A100,2024-04-03 18:10:00,18.03,46.94
B200,2024-04-03 18:10:00,19.21,46.98
C300,2024-04-03 18:10:00,22.08,54.02
A100,2024-04-03 18:20:00,21.65,50.13
B200,2024-04-03 18:20:00,20.84,42.44
C300,2024-04-03 18:20:00,18.31,48.18
A100,2024-04-03 18:30:00,22.17,47.81
B200,2024-04-03 18:30:00,18.38,51.01
C300,2024-04-03 18:30:00,25.26,49.43
A100,2024-04-03 18:40:00,20.84,49.7
B200,2024-04-03 18:40:00,19.79,44.16
C300,2024-04-03 18:40:00,22.9,54.95
A100,2024-04-03 18:50:00,21.71,40.13
B200,2024-04-03 18:50:00,22.71,60.34
C300,2024-04-03 18:50:00,21.51,49.11
A100,2024-04-03 19:00:00,20.25,52.41
B200,2024-04-03 19:00:00,20.66,55.11
C300,2024-04-03 19:00:00,20.68,51.71
A100,2024-04-03 19:10:00,21.91,57.78
B200,2024-04-03 19:10:00,22.82,56.94
C300,2024-04-03 19:10:00,22.22,49.15
A100,2024-04-03 19:20:00,21.92,46.14
B200,2024-04-03 19:20:00,23.06,46.55
C300,2024-04-03 19:20:00,22.22,54.28
A100,2024-04-03 19:30:00,25.17,50.81
B200,2024-04-03 19:30:00,23.72,53.71
C300,2024-04-03 19:30:00,21.24,60.54
A100,2024-04-03 19:40:00,20.85,50.45
B200,2024-04-03 19:40:00,24.91,57.15
C300,2024-04-03 19:40:00,22.03,54.95
A100,2024-04-03 19:50:00,21.55,47.56
B200,2024-04-03 19:50:00,19.57,53.62
C300,2024-04-03 19:50:00,23.66,47.16
A100,2024-04-03 20:00:00,22.54,63.25
B200,2024-04-03 20:00:00,24.29,45.49
C300,2024-04-03 20:00:00,24.0,45.52
A100,2024-04-03 20:10:00,16.21,49.9
B200,2024-04-03 20:10:00,25.13,56.99
C300,2024-04-03 20:10:00,22.75,47.29
A100,2024-04-03 20:20:00,22.97,48.65
B200,2024-04-03 20:20:00,20.97,55.31
C300,2024-04-03 20:20:00,20.95,55.64
A100,2024-04-03 20:30:00,20.82,60.29
B200,2024-04-03 20:30:00,18.72,45.22
C300,2024-04-03 20:30:00,21.69,40.08
A100,2024-04-03 20:40:00,16.86,40.12
B200,2024-04-03 20:40:00,21.42,48.67
C300,2024-04-03 20:40:00,22.67,49.01
A100,2024-04-03 20:50:00,22.6,47.75
B200,2024-04-03 20:50:00,23.43,52.97
C300,2024-04-03 20:50:00,21.35,52.67
A100,2024-04-03 21:00:00,21.62,42.39
B200,2024-04-03 21:00:00,23.81,45.47
C300,2024-04-03 21:00:00,23.79,51.62
A100,2024-04-03 21:10:00,21.83,40.62
B200,2024-04-03 21:10:00,25.08,48.18
C300,2024-04-03 21:10:00,23.27,49.43
A100,2024-04-03 21:20:00,21.46,50.96
B200,2024-04-03 21:20:00,22.05,48.67
C300,2024-04-03 21:20:00,21.89,52.14
A100,2024-04-03 21:30:00,23.0,50.22
B200,2024-04-03 21:30:00,23.24,47.88
C300,2024-04-03 21:30:00,26.45,57.43
A100,2024-04-03 21:40:00,23.52,40.29
B200,2024-04-03 21:40:00,23.21,48.32
C300,2024-04-03 21:40:00,20.04,48.19
A100,2024-04-03 21:50:00,20.26,52.53
B200,2024-04-03 21:50:00,25.23,54.13
C300,2024-04-03 21:50:00,27.53,42.23
A100,2024-04-03 22:00:00,20.99,45.28
B200,2024-04-03 22:00:00,24.46,48.9
C300,2024-04-03 22:00:00,22.38,53.17
A100,2024-04-03 22:10:00,19.09,46.89
B200,2024-04-03 22:10:00,23.99,47.26
C300,2024-04-03 22:10:00,18.57,45.49
A100,2024-04-03 22:20:00,21.43,50.83
B200,2024-04-03 22:20:00,21.86,46.93
C300,2024-04-03 22:20:00,23.88,49.35
A100,2024-04-03 22:30:00,22.42,47.2
B200,2024-04-03 22:30:00,25.02,48.04
C300,2024-04-03 22:30:00,22.15,55.17
A100,2024-04-03 22:40:00,22.56,51.28
B200,2024-04-03 22:40:00,18.05,53.4
C300,2024-04-03 22:40:00,22.11,52.71
A100,2024-04-03 22:50:00,22.37,47.2
B200,2024-04-03 22:50:00,23.79,50.99
C300,2024-04-03 22:50:00,19.42,56.54
A100,2024-04-03 23:00:00,19.14,54.5
B200,2024-04-03 23:00:00,24.97,44.47
C300,2024-04-03 23:00:00,21.75,48.92
A100,2024-04-03 23:10:00,21.66,59.15
B200,2024-04-03 23:10:00,19.81,48.47
C300,2024-04-03 23:10:00,25.01,48.39
A100,2024-04-03 23:20:00,20.13,51.32
B200,2024-04-03 23:20:00,23.61,48.04
C300,2024-04-03 23:20:00,23.11,43.12
A100,2024-04-03 23:30:00,19.36,47.8
B200,2024-04-03 23:30:00,23.18,53.81
C300,2024-04-03 23:30:00,19.64,53.62
A100,2024-04-03 23:40:00,22.33,45.6
B200,2024-04-03 23:40:00,19.33,51.15
C300,2024-04-03 23:40:00,24.58,50.18
A100,2024-04-03 23:50:00,20.13,40.66
B200,2024-04-03 23:50:00,25.06,55.21
C300,2024-04-03 23:50:00,22.6,57.39
A100,2024-04-04 00:00:00,22.45,47.34
B200,2024-04-04 00:00:00,23.11,45.85
C300,2024-04-04 00:00:00,20.01,53.86
A100,2024-04-04 00:10:00,23.71,43.63
B200,2024-04-04 00:10:00,19.53,47.77
C300,2024-04-04 00:10:00,20.58,52.38
A100,2024-04-04 00:20:00,22.1,55.82
B200,2024-04-04 00:20:00,22.63,46.78
C300,2024-04-04 00:20:00,18.22,50.9
A100,2024-04-04 00:30:00,18.58,46.72
B200,2024-04-04 00:30:00,20.56,47.46
C300,2024-04-04 00:30:00,19.37,46.37
A100,2024-04-04 00:40:00,24.29,55.72
B200,2024-04-04 00:40:00,25.06,50.05
C300,2024-04-04 00:40:00,22.54,55.8
A100,2024-04-04 00:50:00,19.06,54.03
B200,2024-04-04 00:50:00,24.6,45.56
C300,2024-04-04 00:50:00,24.77,60.29
A100,2024-04-04 01:00:00,23.56,52.97
B200,2024-04-04 01:00:00,19.76,55.35
C300,2024-04-04 01:00:00,19.95,51.85
A100,2024-04-04 01:10:00,22.94,33.52
B200,2024-04-04 01:10:00,22.81,63.11
C300,2024-04-04 01:10:00,17.82,49.73
A100,2024-04-04 01:20:00,18.11,45.53
B200,2024-04-04 01:20:00,18.14,50.8
C300,2024-04-04 01:20:00,23.59,52.05
A100,2024-04-04 01:30:00,20.14,46.95
B200,2024-04-04 01:30:00,22.54,45.51
C300,2024-04-04 01:30:00,19.34,48.8
A100,2024-04-04 01:40:00,20.11,52.06
B200,2024-04-04 01:40:00,24.6,62.99
C300,2024-04-04 01:40:00,22.68,53.23
A100,2024-04-04 01:50:00,20.8,47.31
B200,2024-04-04 01:50:00,24.57,48.62
C300,2024-04-04 01:50:00,22.15,56.11
A100,2024-04-04 02:00:00,21.46,57.5
B200,2024-04-04 02:00:00,23.15,52.28
C300,2024-04-04 02:00:00,20.7,52.55
A100,2024-04-04 02:10:00,21.14,52.35
B200,2024-04-04 02:10:00,21.8,54.83
C300,2024-04-04 02:10:00,21.94,60.19
A100,2024-04-04 02:20:00,21.45,47.33
B200,2024-04-04 02:20:00,22.69,55.39
C300,2024-04-04 02:20:00,24.14,50.83
A100,2024-04-04 02:30:00,22.68,51.7
B200,2024-04-04 02:30:00,19.84,55.12
C300,2024-04-04 02:30:00,19.48,44.62
A100,2024-04-04 02:40:00,22.11,48.4
B200,2024-04-04 02:40:00,23.59,52.24
C300,2024-04-04 02:40:00,22.28,44.37
A100,2024-04-04 02:50:00,22.05,49.74
B200,2024-04-04 02:50:00,22.44,47.85
C300,2024-04-04 02:50:00,23.05,48.27
A100,2024-04-04 03:00:00,22.86,53.98
B200,2024-04-04 03:00:00,20.93,46.14
C300,2024-04-04 03:00:00,22.95,43.39
A100,2024-04-04 03:10:00,24.22,50.05
B200,2024-04-04 03:10:00,21.77,52.73
C300,2024-04-04 03:10:00,22.97,50.03
A100,2024-04-04 03:20:00,23.76,46.64
B200,2024-04-04 03:20:00,23.42,44.61
C300,2024-04-04 03:20:00,23.02,48.36
A100,2024-04-04 03:30:00,19.38,51.28
B200,2024-04-04 03:30:00,21.93,42.29
C300,2024-04-04 03:30:00,17.77,49.24
A100,2024-04-04 03:40:00,25.24,51.61
B200,2024-04-04 03:40:00,20.66,55.41
C300,2024-04-04 03:40:00,23.81,56.36
A100,2024-04-04 03:50:00,23.37,54.43
B200,2024-04-04 03:50:00,23.46,47.61
C300,2024-04-04 03:50:00,18.73,47.39
A100,2024-04-04 04:00:00,24.21,48.09
B200,2024-04-04 04:00:00,21.71,44.17
C300,2024-04-04 04:00:00,20.9,49.95
A100,2024-04-04 04:10:00,22.99,47.71
B200,2024-04-04 04:10:00,20.94,54.21
C300,2024-04-04 04:10:00,22.65,52.24
A100,2024-04-04 04:20:00,25.06,47.47
B200,2024-04-04 04:20:00,21.9,52.76
C300,2024-04-04 04:20:00,20.26,51.15
A100,2024-04-04 04:30:00,22.04,63.89
B200,2024-04-04 04:30:00,22.2,55.78
C300,2024-04-04 04:30:00,23.66,44.22
A100,2024-04-04 04:40:00,18.9,51.24
B200,2024-04-04 04:40:00,24.51,51.44
C300,2024-04-04 04:40:00,22.16,48.58
A100,2024-04-04 04:50:00,19.35,45.2
B200,2024-04-04 04:50:00,18.76,44.48
C300,2024-04-04 04:50:00,20.95,53.88
A100,2024-04-04 05:00:00,21.11,51.28
B200,2024-04-04 05:00:00,22.27,52.5
C300,2024-04-04 05:00:00,19.93,55.3
A100,2024-04-04 05:10:00,19.19,47.76
B200,2024-04-04 05:10:00,21.96,53.8
C300,2024-04-04 05:10:00,24.76,53.84
A100,2024-04-04 05:20:00,24.83,45.85
B200,2024-04-04 05:20:00,24.38,55.09
C300,2024-04-04 05:20:00,17.21,48.9
A100,2024-04-04 05:30:00,23.2,47.42
B200,2024-04-04 05:30:00,19.83,60.57
C300,2024-04-04 05:30:00,22.22,50.69
A100,2024-04-04 05:40:00,19.38,46.94
B200,2024-04-04 05:40:00,20.2,55.39
C300,2024-04-04 05:40:00,23.01,47.15
A100,2024-04-04 05:50:00,23.12,48.73
B200,2024-04-04 05:50:00,22.47,51.15
C300,2024-04-04 05:50:00,22.84,51.5
A100,2024-04-04 06:00:00,22.84,56.28
B200,2024-04-04 06:00:00,23.28,48.32
C300,2024-04-04 06:00:00,21.8,56.15
A100,2024-04-04 06:10:00,22.22,48.13
B200,2024-04-04 06:10:00,20.74,51.37
C300,2024-04-04 06:10:00,20.29,56.42
A100,2024-04-04 06:20:00,19.92,57.39
B200,2024-04-04 06:20:00,21.43,44.62
C300,2024-04-04 06:20:00,22.38,45.23
A100,2024-04-04 06:30:00,22.07,47.11
B200,2024-04-04 06:30:00,23.89,50.68
C300,2024-04-04 06:30:00,19.62,47.01
A100,2024-04-04 06:40:00,23.41,56.44
B200,2024-04-04 06:40:00,21.91,44.78
C300,2024-04-04 06:40:00,24.11,53.5
A100,2024-04-04 06:50:00,24.61,51.45
B200,2024-04-04 06:50:00,20.96,52.58
C300,2024-04-04 06:50:00,22.65,47.13
A100,2024-04-04 07:00:00,22.4,49.02
B200,2024-04-04 07:00:00,23.49,52.46
C300,2024-04-04 07:00:00,19.9,44.24
A100,2024-04-04 07:10:00,21.82,50.16
B200,2024-04-04 07:10:00,23.52,52.57
C300,2024-04-04 07:10:00,24.92,47.66
A100,2024-04-04 07:20:00,20.95,45.2
B200,2024-04-04 07:20:00,23.5,50.11
C300,2024-04-04 07:20:00,18.29,51.01
A100,2024-04-04 07:30:00,22.53,49.28
B200,2024-04-04 07:30:00,22.59,43.9
C300,2024-04-04 07:30:00,25.28,51.9
A100,2024-04-04 07:40:00,18.45,49.97
B200,2024-04-04 07:40:00,22.81,44.44
C300,2024-04-04 07:40:00,23.07,58.4
A100,2024-04-04 07:50:00,20.71,52.14
B200,2024-04-04 07:50:00,22.42,54.84
C300,2024-04-04 07:50:00,21.78,44.67
A100,2024-04-04 08:00:00,23.81,44.96
B200,2024-04-04 08:00:00,25.62,52.8
C300,2024-04-04 08:00:00,20.8,55.54
A100,2024-04-04 08:10:00,21.98,48.89
B200,2024-04-04 08:10:00,20.64,40.61
C300,2024-04-04 08:10:00,23.21,41.86
A100,2024-04-04 08:20:00,20.41,52.16
B200,2024-04-04 08:20:00,21.0,50.79
C300,2024-04-04 08:20:00,19.57,48.26
A100,2024-04-04 08:30:00,22.33,45.24
B200,2024-04-04 08:30:00,25.37,46.81
C300,2024-04-04 08:30:00,24.76,49.16
A100,2024-04-04 08:40:00,18.86,44.32
B200,2024-04-04 08:40:00,22.35,55.16
C300,2024-04-04 08:40:00,25.54,50.64
A100,2024-04-04 08:50:00,19.65,51.39
B200,2024-04-04 08:50:00,20.35,51.96
C300,2024-04-04 08:50:00,20.12,39.55
A100,2024-04-04 09:00:00,24.63,48.87
B200,2024-04-04 09:00:00,22.1,54.98
C300,2024-04-04 09:00:00,25.76,53.6
A100,2024-04-04 09:10:00,22.21,52.31
B200,2024-04-04 09:10:00,21.41,50.18
C300,2024-04-04 09:10:00,22.29,46.07
A100,2024-04-04 09:20:00,22.04,51.84
B200,2024-04-04 09:20:00,23.03,52.19
C300,2024-04-04 09:20:00,19.32,56.15
A100,2024-04-04 09:30:00,24.29,49.52
B200,2024-04-04 09:30:00,22.91,48.92
C300,2024-04-04 09:30:00,23.5,45.93
A100,2024-04-04 09:40:00,24.68,53.51
B200,2024-04-04 09:40:00,23.45,49.47
C300,2024-04-04 09:40:00,19.17,54.42
A100,2024-04-04 09:50:00,19.24,54.48
B200,2024-04-04 09:50:00,20.46,42.06
C300,2024-04-04 09:50:00,22.0,55.91
A100,2024-04-04 10:00:00,20.07,58.0
B200,2024-04-04 10:00:00,23.31,50.78
C300,2024-04-04 10:00:00,21.13,48.17
A100,2024-04-04 10:10:00,22.86,54.23
B200,2024-04-04 10:10:00,20.81,45.97
C300,2024-04-04 10:10:00,21.57,56.97
A100,2024-04-04 10:20:00,19.57,55.71
B200,2024-04-04 10:20:00,22.08,41.74
C300,2024-04-04 10:20:00,21.08,53.05
A100,2024-04-04 10:30:00,25.6,43.36
B200,2024-04-04 10:30:00,16.36,43.45
C300,2024-04-04 10:30:00,24.26,41.03
A100,2024-04-04 10:40:00,24.99,56.07
B200,2024-04-04 10:40:00,22.38,46.87
C300,2024-04-04 10:40:00,22.11,53.06
A100,2024-04-04 10:50:00,22.92,58.7
B200,2024-04-04 10:50:00,21.48,43.5
C300,2024-04-04 10:50:00,19.05,41.61
A100,2024-04-04 11:00:00,22.39,48.83
B200,2024-04-04 11:00:00,22.07,47.31
C300,2024-04-04 11:00:00,19.78,53.07
A100,2024-04-04 11:10:00,17.07,45.99
B200,2024-04-04 11:10:00,23.57,45.5
C300,2024-04-04 11:10:00,22.78,46.0
